FltyId,Longitude,Latitude,Area,Occ,NumStories,FoundationType,FirstFloorHt,FOUND_TYPE,Cost,ContentCost,GooglePlus,Depth_Grid,Depth_in_Struc,flExp,SOID,BDDF_ID,BldgDmgPct,BldgLossUSD,ContentCostUSD,CDDF_ID,ContDmgPct,ContentLossUSD,InventoryCostUSD,IDDF_ID,InvDmgPct,InventoryLossUSD,DebrisID,Debris_Fin,Debris_Struc,Debris_Found,Debris_Tot,Restor_Days_Min,Restor_Days_Max,GridName
7656,-101.325897,48.2417265,1404,RES1,1,4,1.39,BASEMENT,127000,63500,85WW6MWR+PR,0,-1.39,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
7747,-101.298524,48.2199045,1816,RES1,1,5,1.39,CRAWL SPACE,127000,63500,85WW6PRC+V7,0,-1.39,0,R11N,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
7859,-101.3099076,48.22257761,906,RES1,1,7,1.39,SLAB ON GRADE,127000,63500,85WW6PV5+8X,0,-1.39,0,R11N,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
7881,-101.3247373,48.2368804,1232,RES1,1,4,1.39,BASEMENT,127000,63500,85WW6PV5+5R,0,-1.39,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
7979,-101.3138942,48.22167171,2553,RES3A,1,7,1.39,SLAB ON GRADE,134000,67000,85WW6P9F+9M,0,-1.39,0,R3A1N,0,0,0,67000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8017,-101.2925773,48.23560316,2374,COM4,1,7,1.39,SLAB ON GRADE,121500,60750,85WW7P29+C4,0,-1.39,0,C4LN,0,0,0,60750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8053,-101.3352249,48.23444341,1579,RES1,1,4,1.39,BASEMENT,161600,80800,85WW6MVH+2M,0,-1.39,0,R11B,0,0,0,80800,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8065,-101.2963675,48.227613,1447,RES1,1,7,1.39,SLAB ON GRADE,113200,56600,85WW6MRV+7Q,0,-1.39,0,R11N,0,0,0,56600,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8237,-101.2593422,48.22637773,900,RES1,1,4,1.39,BASEMENT,127000,63500,85WW6MRG+VV,0,-1.39,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8271,-101.3002528,48.22494409,2373,RES1,1,7,1.39,SLAB ON GRADE,127000,63500,85WW6PJH+74,0,-1.39,0,R11N,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8285,-101.2912655,48.23078889,1547,RES1,2,7,1.39,SLAB ON GRADE,122900,61450,85WW6MM7+F6,0,-1.39,0,R12N,0,0,0,61450,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8382,-101.2845065,48.226481,1292,RES1,1,7,1.39,SLAB ON GRADE,127000,63500,85WW6PR5+75,0,-1.39,0,R11N,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8390,-101.2570319,48.22549878,2384,RES1,1,4,1.39,BASEMENT,127000,63500,85WW6MRC+WF,0,-1.39,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8552,-101.2707575,48.234666,634,RES1,1,4,1.39,BASEMENT,127000,63500,85WW6PR4+JM,0,-1.39,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8589,-101.292671,48.240988,1116,RES1,2,4,1.39,BASEMENT,127000,63500,85WW6PR9+GP,0,-1.39,0,R12B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8663,-101.3232336,48.22193524,1806,IND2,1,7,1.39,SLAB ON GRADE,94000,47000,85WW6PG7+J8,0,-1.39,0,I2LN,0,0,0,47000,0,0,0,16326.24,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8903,-101.291837,48.242472,1220,RES1,1,4,1.39,BASEMENT,127000,63500,85WW6PV6+Q9,0,-1.39,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
9079,-101.2825865,48.235835,998,RES1,2,4,1.39,BASEMENT,77400,38700,85WW6MQX+2H,0,-1.39,0,R12B,0,0,0,38700,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
9213,-101.299063,48.2205845,1537,RES1,1,5,1.39,CRAWL SPACE,116900,58450,85WW6PMC+87,0,-1.39,0,R11N,0,0,0,58450,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
9295,-101.30555,48.236456,1479,RES1,1,4,1.39,BASEMENT,127000,63500,85WW6MVM+P2,0,-1.39,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
9531,-101.3386915,48.234153,2373,RES1,1,4,1.39,BASEMENT,175100,87550,85WW6MVV+45,0,-1.39,0,R11B,0,0,0,87550,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
9666,-101.2813315,48.242442,1785,RES1,1,4,1.39,BASEMENT,127300,63650,85WW6MVH+4P,0,-1.39,0,R11B,0,0,0,63650,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
9714,-101.3252077,48.23338623,2705,RES1,1,4,1.39,BASEMENT,137300,68650,85WW6MJJ+Q6,0,-1.39,0,R11B,0,0,0,68650,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
9719,-101.3073161,48.23208297,1431,IND2,1,7,1.39,SLAB ON GRADE,67500,33750,85WW6PF6+98,0,-1.39,0,I2LN,0,0,0,33750,0,0,0,12936.24,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
9773,-101.3010545,48.237669,1360,RES1,1,4,1.39,BASEMENT,127000,63500,85WW6PW6+6Q,0,-1.39,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
9816,-101.3198452,48.23132339,1657,RES1,1,4,1.39,BASEMENT,127000,63500,85WW6PW7+2R,0,-1.39,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
9831,-101.2806703,48.23082049,1495,RES3A,1,4,1.39,BASEMENT,110400,55200,85WW6MHH+VC,0,-1.39,0,R3A1B,0,0,0,55200,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
9950,-101.3197656,48.21992959,1683,RES1,1,5,1.39,CRAWL SPACE,118100,59050,85WW6MQG+38,0,-1.39,0,R11N,0,0,0,59050,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
9976,-101.320824,48.2360825,1620,RES1,1,4,1.39,BASEMENT,126200,63100,85WW6MMV+V7,0,-1.39,0,R11B,0,0,0,63100,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10024,-101.316447,48.24112855,1016,RES1,1,4,1.39,BASEMENT,127000,63500,85WW6MVM+Q9,0,-1.39,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10075,-101.2589155,48.227379,1654,RES1,1,7,1.39,SLAB ON GRADE,127000,63500,85WW6MVJ+FF,0,-1.39,0,R11N,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10090,-101.2584155,48.21918636,1288,IND2,1,7,1.39,SLAB ON GRADE,92500,46250,85WW7M6V+J6,0,-1.39,0,I2LN,0,0,0,46250,0,0,0,11643.52,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10101,-101.3203207,48.23538107,1697,RES1,1,4,1.39,BASEMENT,127000,63500,85WW6MR9+7H,0,-1.39,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10119,-101.2798726,48.24185732,972,RES1,1,4,1.39,BASEMENT,127000,63500,85WW6PV7+FX,0,-1.39,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
10125,-101.2686925,48.233902,1250,RES1,1,4,1.39,BASEMENT,143000,71500,85WW7M38+6J,0,-1.39,0,R11B,0,0,0,71500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
11236,-101.2548929,48.22810097,1037,RES1,1,4,1.39,BASEMENT,104000,52000,85WW6PJM+2M,0,-1.39,0,R11B,0,0,0,52000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
11297,-101.2869065,48.2170855,936,RES1,2,7,1.39,SLAB ON GRADE,69000,34500,85WW6PW9+FR,0,-1.39,0,R12N,0,0,0,34500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
11407,-101.3104395,48.214409,3216,RES1,1,7,1.39,SLAB ON GRADE,199500,99750,85WW6PH6+GX,0,-1.39,0,R11N,0,0,0,99750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
11631,-101.315666,48.21260978,1825,RES1,1,5,1.39,CRAWL SPACE,127000,63500,85WW6PR5+V7,0,-1.39,0,R11N,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
11638,-101.2845775,48.21667816,1070,RES1,1,7,1.39,SLAB ON GRADE,127000,63500,85WW6MQC+HF,0,-1.39,0,R11N,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
11660,-101.3056345,48.214344,1056,RES1,1,7,1.39,SLAB ON GRADE,127000,63500,85WW6MPQ+8G,0,-1.39,0,R11N,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
11760,-101.308293,48.21726798,1018,RES1,1,7,1.39,SLAB ON GRADE,52500,26250,85WW6PVF+4G,0,-1.39,0,R11N,0,0,0,26250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
11770,-101.3144005,48.21332631,3330,RES1,1,7,1.39,SLAB ON GRADE,127000,63500,85WW6PRH+4J,0,-1.39,0,R11N,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12247,-101.2903106,48.21543473,2564,RES1,1,7,1.39,SLAB ON GRADE,127000,63500,85WW6MP9+FH,0,-1.39,0,R11N,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12332,-101.2825005,48.2131615,2197,RES3A,1,7,1.39,SLAB ON GRADE,77000,38500,85WW7M5P+7X,0,-1.39,0,R3A1N,0,0,0,38500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12356,-101.291703,48.2161995,936,RES1,1,7,1.39,SLAB ON GRADE,85500,42750,85WW6MVH+5W,0,-1.39,0,R11N,0,0,0,42750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12489,-101.2784475,48.21685733,1332,RES1,1,4,1.39,BASEMENT,99000,49500,85WW6PMM+MG,0,-1.39,0,R11B,0,0,0,49500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12495,-101.2789408,48.21728448,2041,RES1,1,4,1.39,BASEMENT,153100,76550,85WW6MPG+4Q,0,-1.39,0,R11B,0,0,0,76550,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12505,-101.2775772,48.21737174,2676,RES1,1,4,1.39,BASEMENT,127000,63500,85WW6MJ3+CW,0,-1.39,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
666,-101.3134425,48.2427605,7486,RES1,1,4,1.395,BASEMENT,127000,63500,85WW6PRH+92,0,-1.395,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1312,-101.3242838,48.24421023,974,RES1,1,7,1.395,SLAB ON GRADE,67500,33750,85WW6PX4+48,0,-1.395,0,R11N,0,0,0,33750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1596,-101.2815225,48.245026,1043,RES1,1,4,1.395,BASEMENT,98000,49000,85WW6PPM+36,0,-1.395,0,R11B,0,0,0,49000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2353,-101.2856545,48.2437195,4698,RES1,1,4,1.395,BASEMENT,521000,260500,85WW6MQG+X4,0,-1.395,0,R11B,0,0,0,260500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3566,-101.3108597,48.24484388,932,RES1,1,4,1.395,BASEMENT,792000,396000,85WW7M5X+GW,0,-1.395,0,R11B,0,0,0,396000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5394,-101.2841984,48.24091041,1388,RES1,1,4,1.395,BASEMENT,127000,63500,85WW6PR9+XF,0,-1.395,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
5693,-101.2924835,48.242752,2368,RES1,1,4,1.395,BASEMENT,129900,64950,85WW6MMG+XF,0,-1.395,0,R11B,0,0,0,64950,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
6061,-101.2844782,48.23574532,1211,RES1,1,4,1.395,BASEMENT,120500,60250,85WW6PPC+87,0,-1.395,0,R11B,0,0,0,60250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
7568,-101.2996945,48.230246,1354,RES1,2,7,1.395,SLAB ON GRADE,54500,27250,85WW6PH5+V9,0,-1.395,0,R12N,0,0,0,27250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8159,-101.3072347,48.23542209,1680,RES1,1,4,1.395,BASEMENT,115300,57650,85WW6MPC+FM,0,-1.395,0,R11B,0,0,0,57650,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8191,-101.299846,48.2196015,542,RES1,1,7,1.395,SLAB ON GRADE,35100,17550,85WW6PP8+45,0,-1.395,0,R11N,0,0,0,17550,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8363,-101.3040923,48.23728728,851,RES1,1,4,1.395,BASEMENT,127000,63500,85WW6PV4+JM,0,-1.395,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
8881,-101.3251329,48.2406508,949,RES1,1,4,1.395,BASEMENT,127000,63500,85WW6PV8+6M,0,-1.395,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
9010,-101.300632,48.2416875,1225,RES1,1,4,1.395,BASEMENT,127000,63500,85WW6PV4+6G,0,-1.395,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
11627,-101.2839404,48.21665939,317,RES1,1,7,1.395,SLAB ON GRADE,86600,43300,85WW6MRH+CW,0,-1.395,0,R11N,0,0,0,43300,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12201,-101.3126688,48.21408537,1248,RES1,1,7,1.395,SLAB ON GRADE,116500,58250,85WW6PJ6+FQ,0,-1.395,0,R11N,0,0,0,58250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12270,-101.291693,48.215483,1763,RES1,1,5,1.395,CRAWL SPACE,104200,52100,85WW6MQG+MF,0,-1.395,0,R11N,0,0,0,52100,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12302,-101.2923128,48.21577898,2058,RES1,1,7,1.395,SLAB ON GRADE,122500,61250,85WW6M6C+J6,0,-1.395,0,R11N,0,0,0,61250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
12405,-101.3171661,48.21531078,570,RES3B,1,7,1.395,SLAB ON GRADE,76500,38250,85WW6M7M+J4,0,-1.395,0,R3B1N,0,0,0,38250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
219,-101.284414,48.2450365,1936,RES1,1,4,1.405,BASEMENT,127000,63500,85WW6MR9+98,0,-1.405,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
235,-101.3246958,48.24709181,1322,RES1,1,7,1.405,SLAB ON GRADE,85000,42500,85WW6PF2+29,0,-1.405,0,R11N,0,0,0,42500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
284,-101.3080195,48.2449455,1333,RES1,1,4,1.405,BASEMENT,127000,63500,85WW6MQF+G2,0,-1.405,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
392,-101.3089056,48.25263751,1168,RES1,2,7,1.405,SLAB ON GRADE,104900,52450,85WW6MPG+VM,0,-1.405,0,R12N,0,0,0,52450,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
443,-101.3194671,48.25644138,1647,RES1,1,7,1.405,SLAB ON GRADE,87000,43500,85WW6PJ5+27,0,-1.405,0,R11N,0,0,0,43500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
471,-101.282586,48.2493305,665,RES1,1,5,1.405,CRAWL SPACE,55900,27950,85WW6MRH+FW,0,-1.405,0,R11N,0,0,0,27950,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
506,-101.3256203,48.24436213,1430,RES1,1,7,1.405,SLAB ON GRADE,67500,33750,85WW6M9W+W4,0,-1.405,0,R11N,0,0,0,33750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
513,-101.3102235,48.2440375,1265,RES1,1,4,1.405,BASEMENT,127000,63500,85WW6MQW+CX,0,-1.405,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
523,-101.2851942,48.24450274,1003,RES1,2,7,1.405,SLAB ON GRADE,79700,39850,85WW6MRG+CJ,0,-1.405,0,R12N,0,0,0,39850,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
623,-101.2896476,48.2455576,1284,RES1,1,4,1.405,BASEMENT,127000,63500,85WW6PR5+X7,0,-1.405,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
800,-101.3298735,48.2425575,1547,RES1,1,4,1.405,BASEMENT,85800,42900,85WW6MRX+VC,0,-1.405,0,R11B,0,0,0,42900,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
811,-101.2865865,48.2430175,854,RES1,1,4,1.405,BASEMENT,66900,33450,85WW6MVM+4V,0,-1.405,0,R11B,0,0,0,33450,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1285,-101.2920815,48.247482,1601,RES1,2,7,1.405,SLAB ON GRADE,98100,49050,85WW6PQ8+7V,0,-1.405,0,R12N,0,0,0,49050,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1344,-101.3136486,48.25421255,1920,RES1,1,7,1.405,SLAB ON GRADE,120500,60250,85WW6PC2+W4,0,-1.405,0,R11N,0,0,0,60250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1579,-101.3288155,48.2430255,1180,RES1,1,4,1.405,BASEMENT,127000,63500,85WW6PR8+J7,0,-1.405,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1625,-101.2910564,48.24739695,2631,RES1,1,7,1.405,SLAB ON GRADE,151000,75500,85WW6M7V+X6,0,-1.405,0,R11N,0,0,0,75500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1663,-101.293595,48.244176,1110,RES1,1,4,1.405,BASEMENT,521000,260500,85WW6PFX+V7,0,-1.405,0,R11B,0,0,0,260500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1797,-101.305534,48.2438725,2669,RES1,2,4,1.405,BASEMENT,152600,76300,85WW6PFV+J9,0,-1.405,0,R12B,0,0,0,76300,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1850,-101.3242515,48.2448125,1298,RES1,1,7,1.405,SLAB ON GRADE,130200,65100,85WW6MPW+JP,0,-1.405,0,R11N,0,0,0,65100,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1897,-101.286958,48.24833352,1990,RES1,1,7,1.405,SLAB ON GRADE,64000,32000,85WW6PF6+P7,0,-1.405,0,R11N,0,0,0,32000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1898,-101.2846315,48.2456495,1180,RES1,1,4,1.405,BASEMENT,118400,59200,85WW6PP9+33,0,-1.405,0,R11B,0,0,0,59200,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
1941,-101.3107149,48.26279199,3157,RES1,1,7,1.405,SLAB ON GRADE,155700,77850,85WW6MVR+PQ,0,-1.405,0,R11N,0,0,0,77850,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2201,-101.3180891,48.24373541,1256,RES1,1,4,1.405,BASEMENT,117600,58800,85WW6PMC+C6,0,-1.405,0,R11B,0,0,0,58800,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2335,-101.3343278,48.24502993,843,RES1,1,5,1.405,CRAWL SPACE,127000,63500,85WW6PR8+P7,0,-1.405,0,R11N,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2524,-101.3327631,48.24836438,729,RES1,1,7,1.405,SLAB ON GRADE,62500,31250,85WW6MCW+HC,0,-1.405,0,R11N,0,0,0,31250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2568,-101.306953,48.2470275,1380,RES1,1,4,1.405,BASEMENT,127000,63500,85WW6MPJ+VG,0,-1.405,0,R11B,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2597,-101.3128807,48.24751082,855,RES1,1,7,1.405,SLAB ON GRADE,78500,39250,85WW6MVW+PF,0,-1.405,0,R11N,0,0,0,39250,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2736,-101.3331885,48.24804282,751,RES1,1,7,1.405,SLAB ON GRADE,53200,26600,85WW6MVP+4J,0,-1.405,0,R11N,0,0,0,26600,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2790,-101.2904975,48.245448,2811,RES1,1,4,1.405,BASEMENT,131700,65850,85WW6MP9+38,0,-1.405,0,R11B,0,0,0,65850,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2821,-101.2853593,48.24883626,1254,RES1,1,7,1.405,SLAB ON GRADE,85000,42500,85WW7M2F+7G,0,-1.405,0,R11N,0,0,0,42500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
2842,-101.3324285,48.25022389,2331,RES1,1,7,1.405,SLAB ON GRADE,109000,54500,85WW6MCJ+8M,0,-1.405,0,R11N,0,0,0,54500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3114,-101.3085339,48.24410566,2012,RES1,1,7,1.405,SLAB ON GRADE,188600,94300,85WW6PFW+Q4,0,-1.405,0,R11N,0,0,0,94300,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3161,-101.2857764,48.24797964,1154,RES1,1,5,1.405,CRAWL SPACE,63500,31750,85WW6PPC+42,0,-1.405,0,R11N,0,0,0,31750,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3188,-101.3106702,48.25370253,1026,RES1,1,7,1.405,SLAB ON GRADE,127000,63500,85WW6MWQ+7M,0,-1.405,0,R11N,0,0,0,63500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3197,-101.279296,48.2436965,1250,RES1,1,4,1.405,BASEMENT,121000,60500,85WW7M28+MH,0,-1.405,0,R11B,0,0,0,60500,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3217,-101.3328678,48.24395169,785,RES1,1,5,1.405,CRAWL SPACE,52900,26450,85WW6MPX+X6,0,-1.405,0,R11N,0,0,0,26450,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3224,-101.3078433,48.24748729,653,RES1,1,5,1.405,CRAWL SPACE,92000,46000,85WW6PM8+PP,0,-1.405,0,R11N,0,0,0,46000,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
3236,-101.2896335,48.2428915,1617,RES1,1,4,1.405,BASEMENT,151100,75550,85WW6PPC+5P,0,-1.405,0,R11B,0,0,0,75550,0,0,0,0,0,0,0,,,,,,0,0,BERYL_2024_adv41_e10_ResultMaskRaster.tif
